empleado_identificacion,valor_analogico,voltaje,alcohol_ppm,fecha
EMP037,291,1.42,124.16,2025-11-15 00:30:14
EMP001,145,0.71,29.25,2025-11-15 00:30:15
EMP069,142,0.69,27.3,2025-11-15 00:30:18
EMP013,139,0.68,25.35,2025-11-15 00:30:27
EMP015,138,0.67,24.7,2025-11-15 00:31:00
EMP058,103,0.5,1.95,2025-11-15 00:31:20
EMP015,116,0.57,10.4,2025-11-15 00:31:59
EMP023,123,0.6,14.95,2025-11-15 00:32:02
EMP029,121,0.59,13.65,2025-11-15 00:32:07
EMP029,120,0.59,13.0,2025-11-15 00:32:20
EMP053,113,0.55,8.45,2025-11-15 00:32:30
EMP031,144,0.7,28.6,2025-11-15 00:33:09
EMP097,126,0.62,16.9,2025-11-15 00:33:34
EMP042,102,0.5,1.3,2025-11-15 00:34:00
EMP100,129,0.63,18.85,2025-11-15 00:35:12
EMP023,145,0.71,29.25,2025-11-15 00:35:16
EMP071,104,0.51,2.6,2025-11-15 00:35:21
EMP060,246,1.2,94.91,2025-11-15 00:36:06
EMP042,121,0.59,13.65,2025-11-15 00:36:18
EMP076,218,1.07,76.71,2025-11-15 00:36:42
EMP054,129,0.63,18.85,2025-11-15 00:36:43
EMP078,138,0.67,24.7,2025-11-15 00:37:27
EMP007,146,0.71,29.9,2025-11-15 00:37:55
EMP085,146,0.71,29.9,2025-11-15 00:38:02
EMP051,141,0.69,26.65,2025-11-15 00:38:05
EMP051,118,0.58,11.7,2025-11-15 00:38:10
EMP006,135,0.66,22.75,2025-11-15 00:39:36
EMP086,113,0.55,8.45,2025-11-15 00:40:19
EMP033,110,0.54,6.5,2025-11-15 00:40:49
EMP051,141,0.69,26.65,2025-11-15 00:41:03
EMP062,105,0.51,3.25,2025-11-15 00:41:11
EMP029,123,0.6,14.95,2025-11-15 00:41:13
EMP070,110,0.54,6.5,2025-11-15 00:41:15
EMP033,111,0.54,7.15,2025-11-15 00:41:27
EMP050,100,0.49,0.0,2025-11-15 00:41:29
EMP041,112,0.55,7.8,2025-11-15 00:42:38
EMP041,100,0.49,0.0,2025-11-15 00:42:47
EMP042,120,0.59,13.0,2025-11-15 00:43:27
EMP021,139,0.68,25.35,2025-11-15 00:43:39
EMP093,105,0.51,3.25,2025-11-15 00:43:44
EMP100,101,0.49,0.65,2025-11-15 00:44:22
EMP047,139,0.68,25.35,2025-11-15 00:44:30
EMP090,145,0.71,29.25,2025-11-15 00:44:37
EMP098,147,0.72,30.55,2025-11-15 00:44:45
EMP046,109,0.53,5.85,2025-11-15 00:45:56
EMP061,138,0.67,24.7,2025-11-15 00:46:25
EMP089,106,0.52,3.9,2025-11-15 00:46:51
EMP025,109,0.53,5.85,2025-11-15 00:47:27
EMP017,117,0.57,11.05,2025-11-15 00:47:44
EMP006,145,0.71,29.25,2025-11-15 00:48:23
EMP035,111,0.54,7.15,2025-11-15 00:48:49
EMP026,119,0.58,12.35,2025-11-15 00:50:28
EMP020,106,0.52,3.9,2025-11-15 00:50:32
EMP083,150,0.73,32.5,2025-11-15 00:51:02
EMP008,141,0.69,26.65,2025-11-15 00:51:46
EMP065,125,0.61,16.25,2025-11-15 00:51:57
EMP090,105,0.51,3.25,2025-11-15 00:52:16
EMP034,147,0.72,30.55,2025-11-15 00:52:23
EMP043,124,0.61,15.6,2025-11-15 00:52:30
EMP052,140,0.68,26.0,2025-11-15 00:52:35
EMP003,105,0.51,3.25,2025-11-15 00:52:55
EMP004,136,0.66,23.4,2025-11-15 00:53:22
EMP017,149,0.73,31.85,2025-11-15 00:56:10
EMP084,108,0.53,5.2,2025-11-15 00:56:30
EMP032,142,0.69,27.3,2025-11-15 00:56:45
EMP054,116,0.57,10.4,2025-11-15 00:56:45
EMP035,113,0.55,8.45,2025-11-15 00:56:56
EMP036,105,0.51,3.25,2025-11-15 00:57:57
EMP054,115,0.56,9.75,2025-11-15 00:58:10
EMP047,107,0.52,4.55,2025-11-15 00:58:57
EMP064,143,0.7,27.95,2025-11-15 00:59:07
EMP049,147,0.72,30.55,2025-11-15 00:59:33
EMP098,105,0.51,3.25,2025-11-15 00:59:44
EMP058,132,0.65,20.8,2025-11-15 00:59:56
EMP049,110,0.54,6.5,2025-11-15 01:01:00
EMP010,107,0.52,4.55,2025-11-15 01:01:06
EMP042,110,0.54,6.5,2025-11-15 01:02:00
EMP058,170,0.83,45.5,2025-11-15 01:02:04
EMP065,137,0.67,24.05,2025-11-15 01:02:21
EMP026,123,0.6,14.95,2025-11-15 01:02:38
EMP060,111,0.54,7.15,2025-11-15 01:02:55
EMP079,132,0.65,20.8,2025-11-15 01:03:33
EMP029,201,0.98,65.66,2025-11-15 01:03:37
EMP036,148,0.72,31.2,2025-11-15 01:03:52
EMP058,119,0.58,12.35,2025-11-15 01:04:52
EMP048,113,0.55,8.45,2025-11-15 01:05:22
EMP015,199,0.97,64.36,2025-11-15 01:06:06
EMP043,115,0.56,9.75,2025-11-15 01:06:41
EMP056,178,0.87,50.7,2025-11-15 01:08:17
EMP087,126,0.62,16.9,2025-11-15 01:08:18
EMP007,132,0.65,20.8,2025-11-15 01:08:39
EMP079,101,0.49,0.65,2025-11-15 01:08:49
EMP100,120,0.59,13.0,2025-11-15 01:09:52
EMP057,114,0.56,9.1,2025-11-15 01:10:01
EMP052,134,0.65,22.1,2025-11-15 01:10:24
EMP072,142,0.69,27.3,2025-11-15 01:11:38
EMP088,117,0.57,11.05,2025-11-15 01:11:56
EMP003,104,0.51,2.6,2025-11-15 01:12:25
EMP093,139,0.68,25.35,2025-11-15 01:12:51
EMP009,166,0.81,42.9,2025-11-15 01:13:07
EMP026,103,0.5,1.95,2025-11-15 01:13:24
EMP068,122,0.6,14.3,2025-11-15 01:13:41
EMP062,137,0.67,24.05,2025-11-15 01:13:59
EMP051,107,0.52,4.55,2025-11-15 01:14:03
EMP077,149,0.73,31.85,2025-11-15 01:14:43
EMP045,122,0.6,14.3,2025-11-15 01:15:33
EMP021,115,0.56,9.75,2025-11-15 01:15:35
EMP058,118,0.58,11.7,2025-11-15 01:15:40
EMP020,272,1.33,111.81,2025-11-15 01:15:42
EMP052,135,0.66,22.75,2025-11-15 01:15:52
EMP012,126,0.62,16.9,2025-11-15 01:16:15
EMP092,115,0.56,9.75,2025-11-15 01:16:20
EMP085,139,0.68,25.35,2025-11-15 01:16:46
EMP041,127,0.62,17.55,2025-11-15 01:17:30
EMP096,138,0.67,24.7,2025-11-15 01:18:35
EMP045,118,0.58,11.7,2025-11-15 01:19:42
EMP023,142,0.69,27.3,2025-11-15 01:20:31
EMP022,675,3.3,373.78,2025-11-15 01:21:56
EMP050,103,0.5,1.95,2025-11-15 01:22:28
EMP023,140,0.68,26.0,2025-11-15 01:23:44
EMP021,759,3.71,428.39,2025-11-15 01:24:10
EMP039,193,0.94,60.46,2025-11-15 01:24:13
EMP009,146,0.71,29.9,2025-11-15 01:24:22
EMP073,188,0.92,57.2,2025-11-15 01:25:08
EMP066,121,0.59,13.65,2025-11-15 01:25:25
EMP010,145,0.71,29.25,2025-11-15 01:25:56
EMP026,139,0.68,25.35,2025-11-15 01:26:00
EMP059,135,0.66,22.75,2025-11-15 01:26:12
EMP063,101,0.49,0.65,2025-11-15 01:26:28
EMP014,132,0.65,20.8,2025-11-15 01:27:37
EMP072,113,0.55,8.45,2025-11-15 01:27:59
EMP072,127,0.62,17.55,2025-11-15 01:28:07
EMP055,149,0.73,31.85,2025-11-15 01:28:15
EMP037,121,0.59,13.65,2025-11-15 01:28:38
EMP057,142,0.69,27.3,2025-11-15 01:29:23
EMP016,135,0.66,22.75,2025-11-15 01:29:30
EMP087,106,0.52,3.9,2025-11-15 01:29:34
EMP070,132,0.65,20.8,2025-11-15 01:29:38
EMP051,185,0.9,55.25,2025-11-15 01:29:55
EMP013,131,0.64,20.15,2025-11-15 01:30:18
EMP026,113,0.55,8.45,2025-11-15 01:30:33
EMP029,109,0.53,5.85,2025-11-15 01:30:53
EMP012,137,0.67,24.05,2025-11-15 01:31:13
EMP014,143,0.7,27.95,2025-11-15 01:33:55
EMP077,149,0.73,31.85,2025-11-15 01:34:15
EMP089,142,0.69,27.3,2025-11-15 01:34:21
EMP084,139,0.68,25.35,2025-11-15 01:34:29
EMP097,130,0.64,19.5,2025-11-15 01:34:39
EMP094,144,0.7,28.6,2025-11-15 01:34:57
EMP078,122,0.6,14.3,2025-11-15 01:35:00
EMP070,101,0.49,0.65,2025-11-15 01:35:10
EMP093,127,0.62,17.55,2025-11-15 01:35:10
EMP085,148,0.72,31.2,2025-11-15 01:35:25
EMP040,145,0.71,29.25,2025-11-15 01:36:22
EMP002,107,0.52,4.55,2025-11-15 01:36:28
EMP070,130,0.64,19.5,2025-11-15 01:36:55
EMP011,132,0.65,20.8,2025-11-15 01:37:34
EMP057,504,2.46,262.62,2025-11-15 01:38:58
EMP044,142,0.69,27.3,2025-11-15 01:39:08
EMP031,113,0.55,8.45,2025-11-15 01:40:01
EMP053,104,0.51,2.6,2025-11-15 01:40:24
EMP093,140,0.68,26.0,2025-11-15 01:40:28
EMP055,129,0.63,18.85,2025-11-15 01:40:29
EMP005,145,0.71,29.25,2025-11-15 01:41:53
EMP076,126,0.62,16.9,2025-11-15 01:42:21
EMP008,119,0.58,12.35,2025-11-15 01:42:28
EMP077,110,0.54,6.5,2025-11-15 01:42:30
EMP079,130,0.64,19.5,2025-11-15 01:42:53
EMP001,125,0.61,16.25,2025-11-15 01:42:54
EMP024,104,0.51,2.6,2025-11-15 01:42:57
EMP019,123,0.6,14.95,2025-11-15 01:44:10
EMP007,127,0.62,17.55,2025-11-15 01:44:20
EMP034,226,1.1,81.91,2025-11-15 01:44:33
EMP049,145,0.71,29.25,2025-11-15 01:44:34
EMP007,136,0.66,23.4,2025-11-15 01:44:44
EMP088,107,0.52,4.55,2025-11-15 01:45:44
EMP064,145,0.71,29.25,2025-11-15 01:46:07
EMP054,126,0.62,16.9,2025-11-15 01:46:29
EMP006,140,0.68,26.0,2025-11-15 01:46:36
EMP031,114,0.56,9.1,2025-11-15 01:46:58
EMP049,137,0.67,24.05,2025-11-15 01:47:11
EMP015,127,0.62,17.55,2025-11-15 01:47:18
EMP024,151,0.74,33.15,2025-11-15 01:47:21
EMP042,140,0.68,26.0,2025-11-15 01:47:24
EMP059,116,0.57,10.4,2025-11-15 01:47:25
EMP052,334,1.63,152.11,2025-11-15 01:47:30
EMP018,133,0.65,21.45,2025-11-15 01:47:36
EMP045,124,0.61,15.6,2025-11-15 01:48:00
EMP012,137,0.67,24.05,2025-11-15 01:48:04
EMP021,258,1.26,102.71,2025-11-15 01:48:48
EMP039,222,1.09,79.31,2025-11-15 01:48:53
EMP008,145,0.71,29.25,2025-11-15 01:49:17
EMP023,113,0.55,8.45,2025-11-15 01:49:24
EMP066,122,0.6,14.3,2025-11-15 01:50:38
EMP087,141,0.69,26.65,2025-11-15 01:51:35
EMP019,145,0.71,29.25,2025-11-15 01:52:10
EMP018,135,0.66,22.75,2025-11-15 01:52:42
EMP009,106,0.52,3.9,2025-11-15 01:52:53
EMP036,127,0.62,17.55,2025-11-15 01:53:10
EMP098,127,0.62,17.55,2025-11-15 01:53:53
EMP047,124,0.61,15.6,2025-11-15 01:54:47
EMP002,117,0.57,11.05,2025-11-15 01:54:58
EMP017,141,0.69,26.65,2025-11-15 01:55:07
EMP023,115,0.56,9.75,2025-11-15 01:56:21
EMP029,149,0.73,31.85,2025-11-15 01:56:53
EMP067,101,0.49,0.65,2025-11-15 01:56:53
EMP024,119,0.58,12.35,2025-11-15 01:57:10
EMP022,135,0.66,22.75,2025-11-15 01:57:14
EMP065,139,0.68,25.35,2025-11-15 01:57:14
EMP077,122,0.6,14.3,2025-11-15 01:57:25
EMP066,247,1.21,95.56,2025-11-15 01:58:01
EMP071,149,0.73,31.85,2025-11-15 01:58:15
EMP048,129,0.63,18.85,2025-11-15 01:59:13
EMP017,134,0.65,22.1,2025-11-15 02:00:01
EMP073,137,0.67,24.05,2025-11-15 02:00:09
EMP036,141,0.69,26.65,2025-11-15 02:00:53
EMP030,168,0.82,44.2,2025-11-15 02:01:11
EMP005,110,0.54,6.5,2025-11-15 02:01:24
EMP065,138,0.67,24.7,2025-11-15 02:01:40
EMP025,106,0.52,3.9,2025-11-15 02:02:42
EMP048,166,0.81,42.9,2025-11-15 02:03:24
EMP018,100,0.49,0.0,2025-11-15 02:04:43
EMP070,139,0.68,25.35,2025-11-15 02:04:53
EMP023,139,0.68,25.35,2025-11-15 02:05:54
EMP008,107,0.52,4.55,2025-11-15 02:06:08
EMP007,118,0.58,11.7,2025-11-15 02:06:58
EMP040,790,3.86,448.54,2025-11-15 02:07:03
EMP042,134,0.65,22.1,2025-11-15 02:07:12
EMP072,119,0.58,12.35,2025-11-15 02:07:44
EMP061,111,0.54,7.15,2025-11-15 02:07:50
EMP006,148,0.72,31.2,2025-11-15 02:07:53
EMP085,132,0.65,20.8,2025-11-15 02:09:44
EMP048,127,0.62,17.55,2025-11-15 02:10:06
EMP089,137,0.67,24.05,2025-11-15 02:10:24
EMP024,123,0.6,14.95,2025-11-15 02:10:28
EMP096,124,0.61,15.6,2025-11-15 02:10:35
EMP013,131,0.64,20.15,2025-11-15 02:10:51
EMP092,135,0.66,22.75,2025-11-15 02:10:57
EMP048,116,0.57,10.4,2025-11-15 02:11:03
EMP013,112,0.55,7.8,2025-11-15 02:11:07
EMP061,133,0.65,21.45,2025-11-15 02:11:50
EMP013,113,0.55,8.45,2025-11-15 02:12:06
EMP043,149,0.73,31.85,2025-11-15 02:12:39
EMP089,245,1.2,94.26,2025-11-15 02:13:16
EMP075,137,0.67,24.05,2025-11-15 02:13:31
EMP010,104,0.51,2.6,2025-11-15 02:13:41
EMP035,129,0.63,18.85,2025-11-15 02:13:58
EMP003,146,0.71,29.9,2025-11-15 02:14:05
EMP006,106,0.52,3.9,2025-11-15 02:15:33
EMP046,143,0.7,27.95,2025-11-15 02:15:48
EMP033,117,0.57,11.05,2025-11-15 02:16:01
EMP007,133,0.65,21.45,2025-11-15 02:17:41
EMP041,162,0.79,40.3,2025-11-15 02:18:52
EMP074,121,0.59,13.65,2025-11-15 02:19:33
EMP068,134,0.65,22.1,2025-11-15 02:19:36
EMP094,117,0.57,11.05,2025-11-15 02:20:03
EMP009,120,0.59,13.0,2025-11-15 02:20:49
EMP032,101,0.49,0.65,2025-11-15 02:21:08
EMP052,133,0.65,21.45,2025-11-15 02:21:22
EMP050,105,0.51,3.25,2025-11-15 02:21:26
EMP088,123,0.6,14.95,2025-11-15 02:22:15
EMP053,118,0.58,11.7,2025-11-15 02:22:22
EMP008,123,0.6,14.95,2025-11-15 02:22:40
EMP003,103,0.5,1.95,2025-11-15 02:22:59
EMP061,133,0.65,21.45,2025-11-15 02:23:35
EMP092,187,0.91,56.55,2025-11-15 02:23:52
EMP023,100,0.49,0.0,2025-11-15 02:24:43
EMP011,108,0.53,5.2,2025-11-15 02:25:09
EMP096,101,0.49,0.65,2025-11-15 02:25:38
EMP032,226,1.1,81.91,2025-11-15 02:25:54
EMP012,128,0.63,18.2,2025-11-15 02:26:03
EMP084,124,0.61,15.6,2025-11-15 02:26:41
EMP084,131,0.64,20.15,2025-11-15 02:27:18
EMP042,114,0.56,9.1,2025-11-15 02:27:48
EMP034,135,0.66,22.75,2025-11-15 02:28:17
EMP008,137,0.67,24.05,2025-11-15 02:28:22
EMP091,137,0.67,24.05,2025-11-15 02:28:42
EMP034,127,0.62,17.55,2025-11-15 02:29:08
EMP065,140,0.68,26.0,2025-11-15 02:29:50
EMP100,211,1.03,72.16,2025-11-15 02:30:54
EMP037,484,2.37,249.62,2025-11-15 02:31:43
EMP055,390,1.91,188.52,2025-11-15 02:31:49
EMP076,127,0.62,17.55,2025-11-15 02:31:58
EMP079,161,0.79,39.65,2025-11-15 02:32:05
EMP071,117,0.57,11.05,2025-11-15 02:32:08
EMP035,124,0.61,15.6,2025-11-15 02:32:15
EMP083,127,0.62,17.55,2025-11-15 02:32:15
EMP039,138,0.67,24.7,2025-11-15 02:32:32
EMP025,138,0.67,24.7,2025-11-15 02:32:56
EMP057,103,0.5,1.95,2025-11-15 02:33:44
EMP073,107,0.52,4.55,2025-11-15 02:34:18
EMP038,149,0.73,31.85,2025-11-15 02:34:37
EMP011,130,0.64,19.5,2025-11-15 02:34:59
EMP061,100,0.49,0.0,2025-11-15 02:35:04
EMP082,132,0.65,20.8,2025-11-15 02:35:29
EMP036,145,0.71,29.25,2025-11-15 02:36:20
EMP022,111,0.54,7.15,2025-11-15 02:36:29
EMP097,139,0.68,25.35,2025-11-15 02:36:47
EMP084,182,0.89,53.3,2025-11-15 02:38:09
EMP009,150,0.73,32.5,2025-11-15 02:38:29
EMP047,146,0.71,29.9,2025-11-15 02:38:55
EMP036,133,0.65,21.45,2025-11-15 02:38:59
EMP036,148,0.72,31.2,2025-11-15 02:39:15
EMP039,134,0.65,22.1,2025-11-15 02:40:34
EMP003,121,0.59,13.65,2025-11-15 02:40:55
EMP040,149,0.73,31.85,2025-11-15 02:41:06
EMP098,107,0.52,4.55,2025-11-15 02:41:16
EMP079,112,0.55,7.8,2025-11-15 02:41:41
EMP070,137,0.67,24.05,2025-11-15 02:42:10
EMP048,507,2.48,264.57,2025-11-15 02:42:15
EMP018,137,0.67,24.05,2025-11-15 02:42:54
EMP011,128,0.63,18.2,2025-11-15 02:42:58
EMP021,103,0.5,1.95,2025-11-15 02:43:29
EMP045,118,0.58,11.7,2025-11-15 02:44:04
EMP068,108,0.53,5.2,2025-11-15 02:44:10
EMP083,123,0.6,14.95,2025-11-15 02:44:16
EMP013,145,0.71,29.25,2025-11-15 02:44:28
EMP062,219,1.07,77.36,2025-11-15 02:44:33
EMP076,115,0.56,9.75,2025-11-15 02:46:27
EMP070,128,0.63,18.2,2025-11-15 02:47:02
EMP039,140,0.68,26.0,2025-11-15 02:47:05
EMP089,120,0.59,13.0,2025-11-15 02:48:11
EMP080,150,0.73,32.5,2025-11-15 02:49:06
EMP055,136,0.66,23.4,2025-11-15 02:49:14
EMP080,131,0.64,20.15,2025-11-15 02:49:15
EMP004,105,0.51,3.25,2025-11-15 02:49:16
EMP058,130,0.64,19.5,2025-11-15 02:49:25
EMP003,127,0.62,17.55,2025-11-15 02:49:39
EMP006,139,0.68,25.35,2025-11-15 02:50:27
EMP024,145,0.71,29.25,2025-11-15 02:50:28
EMP087,158,0.77,37.7,2025-11-15 02:51:09
EMP021,427,2.09,212.57,2025-11-15 02:51:24
EMP010,136,0.66,23.4,2025-11-15 02:51:26
EMP024,108,0.53,5.2,2025-11-15 02:51:28
EMP049,143,0.7,27.95,2025-11-15 02:52:11
EMP034,100,0.49,0.0,2025-11-15 02:52:48
EMP035,119,0.58,12.35,2025-11-15 02:52:59
EMP075,142,0.69,27.3,2025-11-15 02:53:35
EMP049,119,0.58,12.35,2025-11-15 02:53:52
EMP072,131,0.64,20.15,2025-11-15 02:53:58
EMP096,132,0.65,20.8,2025-11-15 02:54:09
EMP093,129,0.63,18.85,2025-11-15 02:54:15
EMP055,131,0.64,20.15,2025-11-15 02:54:56
EMP043,108,0.53,5.2,2025-11-15 02:55:22
EMP030,127,0.62,17.55,2025-11-15 02:56:13
EMP015,178,0.87,50.7,2025-11-15 02:56:36
EMP006,120,0.59,13.0,2025-11-15 02:56:55
EMP023,142,0.69,27.3,2025-11-15 02:57:08
EMP042,115,0.56,9.75,2025-11-15 02:57:46
EMP009,112,0.55,7.8,2025-11-15 02:58:18
EMP038,113,0.55,8.45,2025-11-15 02:58:38
EMP004,118,0.58,11.7,2025-11-15 03:00:27
EMP095,123,0.6,14.95,2025-11-15 03:00:45
EMP061,130,0.64,19.5,2025-11-15 03:01:35
EMP043,114,0.56,9.1,2025-11-15 03:01:38
EMP085,136,0.66,23.4,2025-11-15 03:02:14
EMP099,113,0.55,8.45,2025-11-15 03:02:26
EMP021,192,0.94,59.8,2025-11-15 03:02:32
EMP098,546,2.67,289.92,2025-11-15 03:03:17
EMP055,125,0.61,16.25,2025-11-15 03:03:17
EMP098,137,0.67,24.05,2025-11-15 03:03:44
EMP001,110,0.54,6.5,2025-11-15 03:04:29
EMP087,102,0.5,1.3,2025-11-15 03:05:10
EMP046,136,0.66,23.4,2025-11-15 03:06:03
EMP070,103,0.5,1.95,2025-11-15 03:06:25
EMP021,124,0.61,15.6,2025-11-15 03:06:27
EMP026,139,0.68,25.35,2025-11-15 03:06:27
EMP042,110,0.54,6.5,2025-11-15 03:06:44
EMP088,191,0.93,59.15,2025-11-15 03:08:03
EMP059,147,0.72,30.55,2025-11-15 03:08:20
EMP093,131,0.64,20.15,2025-11-15 03:08:43
EMP058,139,0.68,25.35,2025-11-15 03:08:55
EMP055,513,2.51,268.47,2025-11-15 03:09:28
EMP031,146,0.71,29.9,2025-11-15 03:09:32
EMP045,116,0.57,10.4,2025-11-15 03:09:38
EMP097,150,0.73,32.5,2025-11-15 03:09:50
EMP095,216,1.06,75.41,2025-11-15 03:10:29
EMP075,113,0.55,8.45,2025-11-15 03:10:45
EMP048,102,0.5,1.3,2025-11-15 03:10:49
EMP069,140,0.68,26.0,2025-11-15 03:11:36
EMP027,107,0.52,4.55,2025-11-15 03:11:48
EMP024,118,0.58,11.7,2025-11-15 03:13:27
EMP002,127,0.62,17.55,2025-11-15 03:13:43
EMP027,158,0.77,37.7,2025-11-15 03:14:26
EMP052,258,1.26,102.71,2025-11-15 03:14:51
EMP061,111,0.54,7.15,2025-11-15 03:14:57
EMP046,148,0.72,31.2,2025-11-15 03:16:23
EMP049,105,0.51,3.25,2025-11-15 03:16:56
EMP056,184,0.9,54.6,2025-11-15 03:17:02
EMP008,120,0.59,13.0,2025-11-15 03:17:38
EMP028,233,1.14,86.46,2025-11-15 03:17:47
EMP054,150,0.73,32.5,2025-11-15 03:18:05
EMP033,139,0.68,25.35,2025-11-15 03:18:36
EMP078,127,0.62,17.55,2025-11-15 03:18:38
EMP080,118,0.58,11.7,2025-11-15 03:19:04
EMP040,121,0.59,13.65,2025-11-15 03:19:10
EMP032,115,0.56,9.75,2025-11-15 03:19:21
EMP041,112,0.55,7.8,2025-11-15 03:19:40
EMP076,107,0.52,4.55,2025-11-15 03:20:22
EMP079,139,0.68,25.35,2025-11-15 03:20:46
EMP100,121,0.59,13.65,2025-11-15 03:21:21
EMP045,114,0.56,9.1,2025-11-15 03:22:38
EMP097,103,0.5,1.95,2025-11-15 03:22:45
EMP089,140,0.68,26.0,2025-11-15 03:22:47
EMP054,150,0.73,32.5,2025-11-15 03:23:30
EMP070,570,2.79,305.53,2025-11-15 03:23:46
EMP012,121,0.59,13.65,2025-11-15 03:24:27
EMP090,132,0.65,20.8,2025-11-15 03:24:36
EMP031,226,1.1,81.91,2025-11-15 03:25:31
EMP077,102,0.5,1.3,2025-11-15 03:25:41
EMP076,121,0.59,13.65,2025-11-15 03:25:49
EMP055,105,0.51,3.25,2025-11-15 03:25:58
EMP079,116,0.57,10.4,2025-11-15 03:26:35
EMP046,105,0.51,3.25,2025-11-15 03:26:43
EMP012,125,0.61,16.25,2025-11-15 03:26:58
EMP010,140,0.68,26.0,2025-11-15 03:28:16
EMP049,144,0.7,28.6,2025-11-15 03:29:01
EMP095,160,0.78,39.0,2025-11-15 03:29:08
EMP064,293,1.43,125.46,2025-11-15 03:29:09
EMP038,147,0.72,30.55,2025-11-15 03:29:46
EMP076,148,0.72,31.2,2025-11-15 03:30:26
EMP077,140,0.68,26.0,2025-11-15 03:30:30
EMP025,214,1.05,74.11,2025-11-15 03:30:32
EMP019,119,0.58,12.35,2025-11-15 03:30:51
EMP089,113,0.55,8.45,2025-11-15 03:31:09
EMP045,113,0.55,8.45,2025-11-15 03:31:46
EMP056,124,0.61,15.6,2025-11-15 03:32:35
EMP073,143,0.7,27.95,2025-11-15 03:32:35
EMP097,127,0.62,17.55,2025-11-15 03:33:16
EMP044,139,0.68,25.35,2025-11-15 03:33:57
EMP075,143,0.7,27.95,2025-11-15 03:34:07
EMP067,108,0.53,5.2,2025-11-15 03:34:29
EMP024,150,0.73,32.5,2025-11-15 03:34:37
EMP081,128,0.63,18.2,2025-11-15 03:34:39
EMP084,150,0.73,32.5,2025-11-15 03:34:45
EMP069,109,0.53,5.85,2025-11-15 03:34:47
EMP046,144,0.7,28.6,2025-11-15 03:35:01
EMP020,101,0.49,0.65,2025-11-15 03:35:15
EMP043,133,0.65,21.45,2025-11-15 03:35:35
EMP015,147,0.72,30.55,2025-11-15 03:35:42
EMP082,140,0.68,26.0,2025-11-15 03:35:52
EMP005,133,0.65,21.45,2025-11-15 03:36:29
EMP068,122,0.6,14.3,2025-11-15 03:36:31
EMP002,145,0.71,29.25,2025-11-15 03:36:46
EMP095,132,0.65,20.8,2025-11-15 03:36:52
EMP020,125,0.61,16.25,2025-11-15 03:37:07
EMP050,118,0.58,11.7,2025-11-15 03:37:14
EMP082,134,0.65,22.1,2025-11-15 03:37:39
EMP020,136,0.66,23.4,2025-11-15 03:38:17
EMP087,117,0.57,11.05,2025-11-15 03:38:18
EMP064,139,0.68,25.35,2025-11-15 03:38:19
EMP011,120,0.59,13.0,2025-11-15 03:38:30
EMP087,116,0.57,10.4,2025-11-15 03:39:34
EMP087,110,0.54,6.5,2025-11-15 03:40:11
EMP032,129,0.63,18.85,2025-11-15 03:41:08
EMP072,115,0.56,9.75,2025-11-15 03:41:08
EMP098,114,0.56,9.1,2025-11-15 03:41:13
EMP041,144,0.7,28.6,2025-11-15 03:41:27
EMP004,144,0.7,28.6,2025-11-15 03:41:49
EMP034,145,0.71,29.25,2025-11-15 03:41:57
EMP027,124,0.61,15.6,2025-11-15 03:42:01
EMP062,142,0.69,27.3,2025-11-15 03:42:08
EMP043,109,0.53,5.85,2025-11-15 03:42:25
EMP048,126,0.62,16.9,2025-11-15 03:42:31
EMP079,128,0.63,18.2,2025-11-15 03:42:40
EMP070,130,0.64,19.5,2025-11-15 03:42:48
EMP069,106,0.52,3.9,2025-11-15 03:42:58
EMP069,149,0.73,31.85,2025-11-15 03:43:47
EMP086,114,0.56,9.1,2025-11-15 03:44:12
EMP009,134,0.65,22.1,2025-11-15 03:44:14
EMP045,149,0.73,31.85,2025-11-15 03:44:19
EMP019,149,0.73,31.85,2025-11-15 03:44:20
EMP036,138,0.67,24.7,2025-11-15 03:44:22
EMP038,140,0.68,26.0,2025-11-15 03:44:33
EMP044,120,0.59,13.0,2025-11-15 03:44:54
EMP047,138,0.67,24.7,2025-11-15 03:45:14
EMP042,207,1.01,69.56,2025-11-15 03:45:29
EMP081,239,1.17,90.36,2025-11-15 03:45:35
EMP011,128,0.63,18.2,2025-11-15 03:45:40
EMP023,116,0.57,10.4,2025-11-15 03:46:53
EMP064,100,0.49,0.0,2025-11-15 03:47:17
EMP010,116,0.57,10.4,2025-11-15 03:47:30
EMP081,119,0.58,12.35,2025-11-15 03:47:34
EMP014,144,0.7,28.6,2025-11-15 03:47:42
EMP018,127,0.62,17.55,2025-11-15 03:48:03
EMP039,125,0.61,16.25,2025-11-15 03:48:06
EMP070,107,0.52,4.55,2025-11-15 03:49:41
EMP040,105,0.51,3.25,2025-11-15 03:50:28
EMP094,139,0.68,25.35,2025-11-15 03:51:34
EMP006,124,0.61,15.6,2025-11-15 03:51:35
EMP015,107,0.52,4.55,2025-11-15 03:51:40
EMP011,117,0.57,11.05,2025-11-15 03:52:18
EMP094,137,0.67,24.05,2025-11-15 03:52:19
EMP076,126,0.62,16.9,2025-11-15 03:52:37
EMP084,121,0.59,13.65,2025-11-15 03:52:41
EMP053,139,0.68,25.35,2025-11-15 03:52:41
EMP065,146,0.71,29.9,2025-11-15 03:52:57
EMP061,123,0.6,14.95,2025-11-15 03:53:18
